time,UnbiasedBD,Steered,Coupled,TAMD,Hot
12040.00000,-4.51995,2.45262,4.57720,-2.35773,3515.76247
12050.00000,-5.56521,3.74919,5.14929,-3.58748,3512.53834
12060.00000,-6.00012,3.23264,5.01033,-5.00017,3509.65939
12070.00000,-4.67594,3.49470,4.64330,-5.27493,3511.05189
12080.00000,-4.42970,2.87614,5.50672,-5.53859,3515.12530
12090.00000,-4.26324,0.83652,4.66180,-4.28822,3514.92506
12100.00000,-5.41297,3.27451,5.28957,-4.32444,3510.18577
12110.00000,-3.98952,3.11288,4.84169,-3.47536,3505.61019
12120.00000,-4.63865,2.13696,5.39019,-4.21762,3499.67012
12130.00000,-5.55422,3.02209,4.46145,-4.50635,3494.92705
12140.00000,-5.30205,2.33876,5.08356,-4.07654,3492.12619
12150.00000,-5.18948,3.81077,5.26045,-4.08010,3486.11888
12160.00000,-4.18289,3.32264,5.63939,-4.66982,3482.00831
12170.00000,-5.31892,3.14169,4.70648,-5.02343,3483.15043
12180.00000,-3.58780,2.56669,4.99906,-4.25635,3477.75529
12190.00000,-5.41347,2.56660,4.26221,-2.86220,3473.58635
12200.00000,-5.04656,3.71269,5.07086,-2.84926,3467.71360
12210.00000,-3.78001,2.95638,5.26644,-3.86038,3464.02303
12220.00000,-5.07415,3.16662,4.99263,-3.90950,3462.38520
12230.00000,-5.44785,2.50747,5.38729,-3.79604,3454.86465
12240.00000,-5.29445,3.13355,3.99346,-2.37168,3450.07140
12250.00000,-5.62753,2.19472,5.24622,-2.75524,3444.71890
12260.00000,-4.44762,3.22434,5.28599,-2.49918,3439.73958
12270.00000,-4.84211,3.93643,4.94224,-0.87356,3438.12963
12280.00000,-4.78263,2.96545,5.08045,-2.61890,3432.29122
12290.00000,-4.13981,2.74309,5.35717,-0.12098,3427.13469
12300.00000,-4.67328,2.18550,5.18323,2.28391,3432.71202
12310.00000,-4.26554,2.99642,4.49217,2.33722,3441.99977
12320.00000,-4.45597,2.98941,5.54594,1.63341,3449.22760
12330.00000,-4.64691,3.94167,5.53612,2.39619,3452.64888
12340.00000,-5.04435,2.83407,4.30079,3.64637,3457.68290
12350.00000,-5.16302,3.31125,5.26206,1.77795,3465.96652
12360.00000,-4.82201,1.70922,5.16823,4.03550,3475.84747
12370.00000,-4.43701,3.35463,5.00314,3.68411,3484.25737
12380.00000,-5.98293,2.90138,5.16675,2.05388,3491.95648
12390.00000,-5.74667,2.54590,5.24124,-0.07805,3491.82917
12400.00000,-4.35920,2.90613,4.94159,1.28669,3497.01381
12410.00000,-4.31515,2.90820,5.33564,0.75316,3500.30998
12420.00000,-4.05774,1.25688,4.90891,1.98939,3503.91600
12430.00000,-5.39716,3.56218,5.16087,1.49538,3509.32226
12440.00000,-4.96363,3.27884,4.99755,1.66962,3514.12399
12450.00000,-4.18424,1.97037,5.12900,2.58758,3521.53260
12460.00000,-4.99630,3.44806,4.59039,1.46141,3523.91185
12470.00000,-5.11527,3.83118,5.66734,3.72967,3532.96373
12480.00000,-4.90992,3.95119,5.18221,3.01533,3541.29207
12490.00000,-5.40115,3.43641,4.26746,3.00139,3548.12387
12500.00000,-5.00842,2.05852,4.92180,3.26669,3556.72103
12510.00000,-5.54476,2.14447,4.62808,3.52897,3565.39074
12520.00000,-5.83887,2.96740,4.47263,3.91328,3570.51954
12530.00000,-3.46340,2.65339,5.39602,3.98630,3575.66169
12540.00000,-5.30164,2.47218,4.79740,4.40517,3581.96882
12550.00000,-4.98518,2.75837,4.66499,2.80837,3589.50107
12560.00000,-5.39401,3.11181,4.92720,3.56349,3597.87195
12570.00000,-5.11636,3.43590,5.34744,3.46290,3603.13109
12580.00000,-5.22627,3.40201,4.70582,2.76049,3609.12930
12590.00000,-5.35183,3.92293,5.09072,1.42512,3612.73785
12600.00000,-4.99982,3.49643,4.82270,-0.58573,3617.48637
12610.00000,-4.90933,2.23477,5.64385,-0.71609,3620.20145
12620.00000,-5.15112,2.39939,5.44087,-2.74617,3614.90329
12630.00000,-4.69786,2.20032,4.50208,-3.24962,3609.39087
12640.00000,-5.40154,3.14432,5.64705,-3.87773,3602.84784
12650.00000,-3.99836,4.17986,5.32129,-4.71484,3602.72221
12660.00000,-4.74976,4.22951,5.17679,-5.33939,3598.00567
12670.00000,-4.52013,3.18726,5.46044,-4.05955,3594.05770
12680.00000,-5.48771,4.15967,5.30807,-3.09466,3588.84306
12690.00000,-5.06467,3.36075,4.41566,-2.68997,3581.35361
12700.00000,-5.30609,2.71810,5.51653,-3.84435,3572.04636
12710.00000,-4.07567,3.84477,4.89941,-3.35938,3563.22477
12720.00000,-4.59850,3.06154,4.93098,-3.95525,3555.48368
12730.00000,-5.43286,3.76737,5.42779,-4.22827,3548.45447
12740.00000,-4.11081,1.73063,5.39153,-4.98337,3546.45164
12750.00000,-4.70845,3.50571,4.70662,-5.95595,3546.18370
12760.00000,-5.57865,3.32769,5.71199,-6.00560,3547.14026
12770.00000,-4.01524,3.02983,4.95679,-6.74685,3555.21621
12780.00000,-5.19275,3.48890,4.41864,-6.02151,3576.07883
12790.00000,-5.39621,4.02864,4.96482,-6.91129,3592.36847
12800.00000,-4.85124,3.18530,4.40965,-6.92718,3611.76355
12810.00000,-5.07829,2.82926,5.26902,-5.83038,3624.40282
12820.00000,-5.32033,2.28453,5.06309,-6.38809,3636.96235
12830.00000,-4.96211,2.80525,5.77722,-6.36386,3648.99040
12840.00000,-5.62107,3.44996,4.89810,-5.84825,3655.14032
12850.00000,-5.29687,3.74615,5.01533,-5.56490,3668.31484
12860.00000,-4.62609,3.27341,5.26641,-6.50539,3679.12374
12870.00000,-5.22307,2.83372,4.52665,-6.92941,3697.56445
12880.00000,-4.00434,3.56430,4.67736,-7.48009,3729.43607
12890.00000,-5.02849,3.39939,4.51311,-7.33371,3758.90959
12900.00000,-4.10010,2.67804,4.54591,-7.09529,3787.06334
12910.00000,-4.86868,1.58444,5.16207,-6.90242,3815.03341
12920.00000,-4.98835,4.14144,5.10884,-7.04171,3844.35721
12930.00000,-5.06480,3.06879,4.93283,-6.73229,3866.60032
12940.00000,-3.92480,4.36173,4.81407,-6.37962,3882.06832
12950.00000,-4.90237,3.40038,4.31835,-6.88801,3901.23564
12960.00000,-5.50307,3.17025,5.19795,-6.06950,3915.79399
12970.00000,-4.59352,3.15114,4.45212,-6.05001,3927.55105
12980.00000,-4.60619,3.23206,5.61574,-5.90325,3934.30432
12990.00000,-4.51255,3.30650,4.35167,-7.46447,3957.73522
13000.00000,-4.52613,3.15926,5.56398,-6.96344,3988.03565
13010.00000,-3.83681,2.66378,5.39819,-7.01155,4008.80151
13020.00000,-4.71527,3.13009,5.02867,-7.94234,4038.21091
13030.00000,-4.72281,3.74983,3.69125,-7.44554,4069.62970
13040.00000,-4.79429,3.03277,4.62920,-5.72227,4097.65437
13050.00000,-5.55993,4.04523,5.35459,-6.67933,4109.01898
13060.00000,-5.17923,3.83086,5.07176,-6.93539,4128.67509
13070.00000,-4.68521,3.42021,6.02244,-6.80395,4151.98815
13080.00000,-4.59015,4.97666,4.87425,-6.46123,4172.51748
13090.00000,-5.10880,3.91764,5.13838,-6.53574,4195.16676
13100.00000,-5.03986,4.51777,4.86024,-6.98274,4217.48701
13110.00000,-5.13314,3.51690,5.61736,-7.13163,4241.93458
13120.00000,-4.73263,3.30215,4.46144,-7.55776,4265.08613
13130.00000,-5.76947,2.88660,4.95700,-7.77911,4304.06915
13140.00000,-5.50486,4.18016,4.87780,-7.22033,4343.15268
13150.00000,-5.11051,2.59360,4.71676,-7.59748,4383.68984
13160.00000,-4.52139,2.93681,5.55791,-6.69514,4419.40227
13170.00000,-5.40061,3.66493,5.44232,-6.90343,4447.92448
13180.00000,-4.47416,3.36568,5.06851,-7.68285,4482.79411
13190.00000,-4.99172,1.72375,4.36266,-7.87226,4526.68074
13200.00000,-4.70890,2.89464,5.50411,-7.80050,4567.44834
13210.00000,-4.73799,3.60109,4.85892,-7.39582,4604.21808
13220.00000,-4.85108,3.83565,5.22467,-7.35514,4637.35479
13230.00000,-4.97449,2.91580,4.65611,-7.42036,4670.42523
13240.00000,-4.73385,4.19788,4.97300,-7.38081,4705.13451
13250.00000,-4.74724,1.90049,5.47750,-7.41843,4737.10087
13260.00000,-4.24975,2.82226,5.16037,-6.94942,4765.05551
13270.00000,-4.88109,2.88786,5.92078,-6.92741,4789.88922
13280.00000,-4.85215,3.40043,5.14122,-6.39486,4812.49804
13290.00000,-5.57479,3.91156,4.99450,-7.54125,4840.66277
13300.00000,-4.33931,2.68078,5.53300,-7.02791,4863.64610
13310.00000,-5.11902,3.53680,5.11204,-5.64055,4875.29473
13320.00000,-5.46698,3.59789,4.74419,-6.37968,4879.87922
13330.00000,-4.50119,4.18817,4.76846,-5.26059,4888.99556
13340.00000,-4.62290,3.18977,4.58310,-5.44912,4893.81281
13350.00000,-5.16832,4.56784,5.19841,-4.82013,4898.21034
13360.00000,-4.45655,3.75357,4.79811,-3.22889,4890.58092
13370.00000,-5.47986,2.71858,4.00697,-3.15611,4881.94900
13380.00000,-4.85014,4.30151,4.63902,-3.22361,4874.93570
13390.00000,-5.15437,3.86287,4.38701,-4.92035,4872.05592
13400.00000,-5.09829,4.68426,5.65950,-4.55655,4870.63682
13410.00000,-5.61990,3.77862,4.65612,-5.54732,4867.36903
13420.00000,-5.38229,4.06004,5.08306,-6.08821,4871.94914
13430.00000,-4.21324,2.39973,5.82896,-5.68391,4883.74989
13440.00000,-5.19275,4.47101,5.29793,-6.08320,4894.34881
13450.00000,-4.97141,3.30594,5.23058,-5.93895,4904.63707
13460.00000,-5.41591,4.07433,5.45359,-6.84500,4920.40751
13470.00000,-5.65351,4.24472,5.06828,-6.16993,4940.36050
13480.00000,-5.09648,3.68677,5.52017,-6.20660,4953.33923
13490.00000,-4.85628,2.74644,5.48365,-6.62385,4971.40740
13500.00000,-4.52762,2.56499,4.62149,-6.64387,4990.00031
13510.00000,-4.96062,2.64660,5.17634,-7.14971,5015.68031
13520.00000,-5.33549,4.15664,5.60158,-7.09528,5046.98990
13530.00000,-4.79103,1.32630,4.66649,-6.01429,5069.34017
13540.00000,-4.85679,3.54014,4.93235,-6.94915,5088.68334
13550.00000,-5.43331,4.39849,4.09119,-7.05455,5117.40798
13560.00000,-5.05600,3.27961,4.42785,-7.68515,5157.92341
13570.00000,-5.70007,3.06141,5.28975,-8.42052,5204.55652
13580.00000,-4.73960,4.13503,5.08693,-7.45567,5251.49431
13590.00000,-5.37971,3.55734,5.06029,-6.97392,5281.66282
13600.00000,-4.73583,4.33559,5.00602,-6.95225,5298.68747
13610.00000,-4.67707,3.69011,4.59784,-5.90372,5314.84145
13620.00000,-5.32587,4.28659,4.16324,-6.54338,5330.42234
13630.00000,-5.14394,3.31245,5.25509,-6.32943,5346.92994
13640.00000,-5.51061,2.89328,4.49694,-5.86026,5357.72901
13650.00000,-4.03996,2.37867,4.28816,-4.41571,5361.17351
13660.00000,-3.94134,3.06301,4.87771,-5.62085,5365.56267
13670.00000,-5.08158,4.43706,5.24563,-4.01316,5364.67019
13680.00000,-5.72947,3.67421,5.28322,-3.50418,5357.28362
13690.00000,-5.15563,3.84921,5.33253,-3.30643,5351.07297
13700.00000,-5.66495,2.65411,5.35968,-3.27112,5344.11530
13710.00000,-5.81346,1.15976,5.99185,-3.74708,5337.28876
13720.00000,-3.76127,4.14922,5.37915,-3.37900,5329.65624
13730.00000,-5.25068,3.66549,5.23859,-2.87385,5321.68025
13740.00000,-5.01776,3.20366,5.40514,-3.88644,5315.03021
13750.00000,-4.92811,4.27247,5.01535,-4.14712,5311.18758
13760.00000,-5.18248,3.73287,4.93885,-4.04035,5309.55982
13770.00000,-5.54353,2.79480,5.05402,-1.79716,5304.23222
13780.00000,-5.87476,3.74479,5.31568,-1.01853,5298.34066
13790.00000,-4.85132,3.49866,4.20004,-0.19537,5292.08439
13800.00000,-4.50494,3.89799,4.79974,-1.91437,5289.16745
13810.00000,-5.63007,3.78674,5.66808,-2.22364,5284.78451
13820.00000,-5.41673,3.67480,4.45408,-2.37176,5274.37221
13830.00000,-4.71731,3.66018,4.93778,-2.80917,5266.39038
13840.00000,-4.65158,3.97492,4.62241,-1.47267,5262.81017
13850.00000,-5.30111,3.48373,5.17233,0.97583,5262.92505
13860.00000,-4.53993,2.93785,4.68372,0.03474,5265.81575
13870.00000,-5.21367,2.89118,4.84058,-0.01878,5267.09484
13880.00000,-4.68568,3.87393,5.44509,-1.24022,5262.77570
13890.00000,-4.15352,3.15572,5.02118,-0.00222,5264.06002
13900.00000,-3.98748,3.68525,5.15917,0.52682,5268.55679
13910.00000,-4.82884,3.63193,4.85883,0.25095,5268.85543
13920.00000,-5.36261,4.50742,4.64947,0.10320,5270.01972
13930.00000,-5.82695,3.75274,4.57189,2.24476,5275.30785
13940.00000,-5.70108,3.76370,5.06460,1.42036,5283.58506
13950.00000,-4.86490,4.52802,4.65202,1.32520,5287.02701
13960.00000,-5.56935,4.76964,5.60270,0.51171,5292.38510
13970.00000,-4.42252,3.88596,4.26511,-0.04172,5296.00197
13980.00000,-5.08289,4.13433,4.90611,-1.24592,5293.20546
13990.00000,-5.91067,3.24769,4.38721,-1.20205,5289.73680
14000.00000,-5.17175,3.24174,5.33888,-0.18318,5285.70998
14010.00000,-5.10966,3.69377,4.85126,-0.26701,5282.87936
14020.00000,-4.99104,4.25942,5.01513,0.32661,5283.52254
14030.00000,-4.64747,3.59178,4.86767,0.54123,5290.11792
14040.00000,-3.88209,3.65777,4.59975,1.21402,5291.09517
14050.00000,-4.61793,4.26600,5.39632,1.80250,5300.15744
14060.00000,-5.12217,4.17247,4.91078,2.66002,5308.21081
14070.00000,-5.21246,3.15878,5.22406,4.17715,5316.56220
14080.00000,-5.11120,3.49097,4.70948,5.06662,5322.00361
14090.00000,-5.15338,4.49491,4.63010,5.50206,5317.12322
14100.00000,-4.61952,3.78557,4.88091,5.14200,5315.73807
14110.00000,-4.38824,3.93141,5.22989,5.86915,5309.66083
14120.00000,-5.48822,3.51699,4.62808,5.87581,5303.22625
14130.00000,-4.13782,1.70829,5.66716,5.61412,5296.54241
14140.00000,-5.43163,4.31368,4.53289,5.44906,5294.63749
14150.00000,-5.50971,4.01913,5.70029,4.80713,5292.60120
14160.00000,-4.78140,3.18786,4.34926,4.94415,5288.01789
14170.00000,-5.39548,4.25750,4.59298,5.56577,5280.33029
14180.00000,-4.06791,4.39439,5.16322,4.70913,5278.49288
14190.00000,-5.34452,3.60349,4.29488,4.21121,5279.20081
14200.00000,-4.73397,4.53726,5.49534,3.38837,5284.13365
14210.00000,-5.53586,4.46913,5.11314,3.74909,5293.34318
14220.00000,-5.53870,3.66081,5.26467,2.93875,5303.22465
14230.00000,-5.23425,3.71679,4.99083,4.06974,5308.71052
14240.00000,-5.32578,3.52848,3.56103,4.74402,5311.01926
14250.00000,-4.98186,4.67932,5.64487,4.44583,5313.54685
14260.00000,-5.18265,3.16168,5.25149,3.24918,5317.06111
14270.00000,-5.79787,4.45044,4.97712,4.83520,5318.92744
14280.00000,-3.86736,3.54927,4.54869,5.10653,5320.99595
14290.00000,-4.86006,3.19273,4.90675,5.12296,5319.95712
14300.00000,-4.58202,4.45995,4.34955,6.04097,5317.85969
14310.00000,-5.12702,4.11960,5.01212,4.39611,5319.36687
14320.00000,-4.67419,2.91797,5.25083,2.63626,5325.29042
14330.00000,-3.99867,3.46973,4.84660,1.53454,5333.56902
14340.00000,-4.83564,4.04570,4.84482,2.16982,5340.30550
14350.00000,-4.48518,4.07334,4.85223,2.48723,5347.68109
14360.00000,-4.99443,4.28795,5.10751,2.62104,5357.29933
14370.00000,-5.59102,4.17326,4.66844,2.74281,5361.65425
14380.00000,-4.27877,4.12416,4.63587,5.08277,5370.21231
14390.00000,-5.35671,2.83584,4.76021,5.06928,5368.73523
14400.00000,-5.82272,3.94254,4.92619,4.97997,5368.05835
14410.00000,-4.70684,4.56022,4.90183,4.88998,5365.92986
14420.00000,-4.80816,4.03749,4.80535,4.50609,5371.62775
14430.00000,-5.10847,3.82059,5.13805,3.86752,5377.18012
14440.00000,-4.91826,4.10207,5.57718,3.81664,5384.43124
14450.00000,-4.73887,3.04886,5.34544,3.89070,5388.95538
14460.00000,-5.69315,4.55881,5.02874,4.51663,5391.17452
14470.00000,-5.35605,2.73216,4.85221,5.85725,5390.78096
14480.00000,-4.75109,3.32489,4.27373,5.67474,5381.64931
14490.00000,-4.44173,4.00890,4.84851,6.73228,5372.03693
14500.00000,-4.50174,3.27476,5.51283,6.14862,5360.04779
14510.00000,-4.67290,3.72600,5.33845,5.63321,5354.35968
14520.00000,-4.55672,4.08757,4.82761,6.31085,5347.12392
14530.00000,-5.47096,4.03385,4.55866,6.75780,5329.15563
14540.00000,-5.57123,3.57571,5.03009,6.84784,5309.19251
14550.00000,-5.64860,3.57070,4.56658,6.60333,5291.32013
14560.00000,-5.20076,2.71369,5.84039,6.45822,5278.82339
14570.00000,-4.92362,3.73709,4.75399,6.19081,5269.04682
14580.00000,-4.08854,3.80259,5.17381,6.03347,5255.99759
14590.00000,-4.21645,3.05633,4.76998,5.67730,5252.77826
14600.00000,-5.31813,4.87423,5.04829,5.53027,5248.05664
14610.00000,-5.36825,2.84649,5.88307,6.37818,5241.33919
14620.00000,-4.22059,4.51537,4.37274,5.90164,5231.35788
14630.00000,-4.83151,3.79422,4.76951,5.97773,5220.44601
14640.00000,-4.96811,3.06656,5.41407,5.94191,5215.94073
14650.00000,-5.04337,3.98213,4.51472,5.88326,5209.38028
14660.00000,-4.65132,4.07435,5.54677,5.80804,5203.23560
14670.00000,-4.57691,3.21742,5.68081,5.71946,5195.08097
14680.00000,-5.39081,4.59271,4.72003,6.19842,5187.93238
14690.00000,-5.17696,4.05867,5.20677,6.72633,5179.07299
14700.00000,-4.49616,4.19729,4.58937,6.10026,5170.87140
14710.00000,-5.29850,3.56600,4.33027,5.14902,5163.55766
14720.00000,-5.07542,3.96975,4.64837,5.29242,5159.54155
14730.00000,-5.60390,3.80967,5.46129,5.69741,5155.29559
14740.00000,-4.58479,4.22480,5.00363,6.33939,5146.82405
14750.00000,-5.02381,3.67680,4.60159,5.78265,5135.40062
14760.00000,-5.45518,3.24351,5.25567,5.29905,5132.40217
14770.00000,-5.33422,4.08763,5.76452,3.61842,5135.06730
14780.00000,-4.74467,4.69425,4.70124,4.41778,5143.19598
14790.00000,-4.74311,3.31848,4.98633,3.64468,5148.15729
14800.00000,-4.86924,3.63963,5.85684,4.32260,5155.56939
14810.00000,-4.97650,4.35812,4.86894,3.60729,5157.52273
14820.00000,-5.67798,4.67384,4.80097,4.29862,5165.11133
14830.00000,-5.59263,3.93896,5.54824,3.97180,5171.78517
14840.00000,-5.07817,3.60418,4.74444,3.86765,5176.40701
14850.00000,-5.16471,4.13492,5.06070,3.64590,5185.43947
14860.00000,-5.02230,3.26784,5.23678,2.77032,5191.20968
14870.00000,-5.44753,3.84430,4.85538,3.23514,5201.57537
14880.00000,-5.07136,4.59821,5.35500,2.27637,5209.09982
14890.00000,-4.76021,3.27815,5.05582,1.98580,5215.78785
14900.00000,-4.81492,4.29411,5.12956,3.39857,5228.79564
14910.00000,-5.65115,4.10453,5.12820,2.74962,5237.71257
14920.00000,-4.92034,4.34052,4.75918,4.24806,5244.95827
14930.00000,-4.89769,2.85125,4.86836,5.01484,5243.65065
14940.00000,-5.50512,4.39510,5.56951,4.46206,5246.09190
14950.00000,-3.90964,3.60410,4.38382,3.99710,5250.89202
14960.00000,-4.08517,3.79964,3.71621,4.65112,5258.63904
14970.00000,-4.95325,3.73106,5.28904,4.50532,5260.79969
14980.00000,-5.03661,3.63452,5.08472,4.17903,5265.78167
14990.00000,-4.85595,4.93809,4.13939,5.15307,5269.24163
15000.00000,-5.82947,5.07198,5.17697,4.58674,5269.84183
15010.00000,-5.12546,3.67980,4.97102,4.62518,5276.52325
15020.00000,-3.92807,4.99893,4.88075,4.27067,5278.51817
15030.00000,-4.76336,4.00576,4.60245,5.17044,5279.11468
15040.00000,-5.21777,3.63942,5.27090,4.49513,5280.39384
15050.00000,-4.91857,4.14236,4.72751,5.00730,5281.96016
15060.00000,-5.56618,3.79297,5.10887,4.89166,5283.64684
15070.00000,-5.04214,3.51313,5.37892,5.32535,5282.58663
15080.00000,-5.82903,4.29148,5.01726,6.29222,5271.78985
15090.00000,-5.74132,3.98415,5.61820,6.76979,5252.81986
15100.00000,-5.88627,4.53615,5.15019,6.57363,5235.76219
15110.00000,-4.85411,3.09736,5.13154,5.54036,5221.77622
15120.00000,-4.65335,4.01430,5.09351,5.98441,5214.01091
15130.00000,-4.56581,3.88893,4.62040,5.50185,5206.56018
15140.00000,-5.05124,3.79091,4.99146,5.87987,5203.21364
15150.00000,-5.55569,4.60915,5.48322,5.08221,5201.26586
15160.00000,-5.44700,4.01884,4.33423,4.83506,5203.01342
15170.00000,-5.15100,3.90492,5.58387,5.65030,5202.67855
15180.00000,-5.15047,4.56173,5.10019,5.06271,5201.96888
15190.00000,-5.67227,4.37988,4.60625,3.63944,5203.04355
15200.00000,-4.34756,5.00847,3.92524,3.81407,5206.84687
15210.00000,-5.19146,2.94370,5.51807,5.04931,5211.50265
15220.00000,-5.85390,4.21738,5.50994,6.00807,5211.46705
15230.00000,-3.72536,4.13563,4.87272,6.33166,5200.80213
15240.00000,-5.35314,4.17508,5.18182,6.03455,5190.56194
15250.00000,-4.36888,3.56691,4.80700,6.38725,5173.32395
15260.00000,-4.70114,4.33017,5.21204,6.66447,5152.18479
15270.00000,-5.94839,4.31551,4.91128,6.58416,5142.01535
15280.00000,-5.03298,3.66531,4.48823,5.61009,5127.67938
15290.00000,-5.34663,4.41356,5.01349,5.74269,5120.86441
15300.00000,-5.57308,4.24733,4.93479,6.23545,5107.23375
15310.00000,-5.26553,3.94984,5.27771,6.41571,5093.91576
15320.00000,-5.98362,4.88644,4.96439,7.08318,5073.21044
15330.00000,-5.02372,3.51749,4.63222,6.33168,5051.13167
15340.00000,-5.17289,4.19381,5.08483,6.56292,5035.02018
15350.00000,-5.52578,3.74607,5.40547,6.54645,5023.19697
15360.00000,-4.93313,4.42382,5.40571,6.83982,5011.00672
15370.00000,-4.20840,3.76869,4.67390,6.71194,5001.71274
15380.00000,-4.45672,4.48120,5.62152,7.04825,4980.63638
15390.00000,-2.82742,4.75352,5.45288,7.10120,4957.15195
15400.00000,-5.30137,4.39410,5.78090,6.43663,4935.92543
15410.00000,-5.79760,4.28043,3.82422,6.53843,4918.35665
15420.00000,-4.93572,5.21392,4.38209,6.95400,4895.64383
15430.00000,-4.04876,4.51259,3.87075,7.54542,4869.16965
15440.00000,-5.07930,4.29431,3.89689,6.87837,4837.99307
15450.00000,-4.85025,4.46183,4.78477,6.58840,4818.77201
15460.00000,-5.04975,4.72344,5.21701,7.06226,4803.37967
15470.00000,-5.49732,3.66528,5.27853,7.41767,4775.70839
15480.00000,-4.90226,3.69837,4.87263,7.56230,4730.54683
15490.00000,-4.59014,4.41059,5.06673,8.15987,4683.34508
15500.00000,-5.04884,4.57855,5.64771,8.11185,4628.07079
15510.00000,-5.17465,4.58579,4.73816,7.85656,4580.65797
15520.00000,-5.32851,4.19848,5.31827,7.32645,4547.55365
15530.00000,-4.57415,4.33431,3.92263,7.41620,4519.37870
15540.00000,-5.62599,4.39994,5.44554,7.32096,4495.33726
15550.00000,-4.31796,4.64484,5.43944,6.31003,4479.30237
15560.00000,-5.32263,4.10768,4.56153,6.64006,4464.45294
15570.00000,-4.55155,4.24334,5.64431,6.96121,4450.27925
15580.00000,-4.56209,4.75969,5.72327,6.45902,4438.53276
15590.00000,-4.28191,3.88899,4.49086,5.65558,4427.35435
15600.00000,-5.14399,4.24434,4.97568,5.48997,4421.56709
15610.00000,-4.92703,4.07224,5.18713,5.08510,4416.52714
15620.00000,-5.19517,4.32268,4.70236,5.17693,4419.31108
15630.00000,-5.29759,4.39987,4.61996,4.66945,4419.53068
15640.00000,-4.25946,5.09071,5.11114,4.32362,4424.22972
15650.00000,-5.41728,3.79148,5.28041,5.09900,4428.41938
15660.00000,-5.40247,4.65210,4.83657,5.84126,4425.23633
15670.00000,-4.20780,5.03889,4.34081,5.27291,4424.72148
15680.00000,-4.60851,3.77057,6.27181,5.55094,4422.68495
15690.00000,-5.54706,3.26863,5.57786,5.41135,4415.04828
15700.00000,-4.31205,3.26229,5.66699,4.81311,4412.96477
15710.00000,-5.05495,3.32434,5.28837,3.69867,4415.52657
15720.00000,-4.78396,4.06795,5.45284,3.82940,4419.78300
15730.00000,-5.94579,3.67803,5.10787,3.01187,4425.35240
15740.00000,-4.67225,4.23821,4.79003,4.24139,4432.42218
15750.00000,-4.88577,5.38493,5.45708,4.18872,4436.67815
15760.00000,-5.01582,4.63902,5.48144,3.85521,4443.24668
15770.00000,-4.66849,4.70137,5.06347,3.49381,4449.71078
15780.00000,-3.96059,3.80997,5.60439,4.64665,4456.42443
15790.00000,-3.78150,3.95128,5.23826,4.28179,4460.03683
15800.00000,-5.03803,3.98293,5.12833,4.64515,4462.54313
15810.00000,-4.76060,3.95438,5.29756,5.06108,4467.08811
15820.00000,-5.50893,2.89003,4.97401,3.39242,4470.90186
15830.00000,-4.57326,4.27636,4.78521,4.69743,4478.09116
15840.00000,-5.28208,4.00583,4.39388,4.84456,4480.64192
15850.00000,-5.51168,3.99123,5.33642,3.87484,4484.76999
15860.00000,-4.51770,5.19070,5.26650,2.86864,4491.64807
15870.00000,-4.59486,3.43775,5.15115,2.77286,4499.41244
15880.00000,-4.77954,3.55205,5.33884,3.41133,4505.32613
15890.00000,-5.21777,3.28988,5.39840,4.45528,4513.20247
15900.00000,-6.00282,4.19315,5.31313,3.16943,4517.20232
15910.00000,-5.34267,4.50107,4.84492,3.08282,4528.72377
15920.00000,-5.02697,4.62561,4.88030,3.72036,4535.87233
15930.00000,-4.31135,4.46711,5.39171,4.01983,4543.65438
15940.00000,-5.21702,4.01858,5.02981,4.03040,4546.00367
15950.00000,-5.51501,4.50147,4.89921,5.02733,4548.52775
15960.00000,-4.85232,4.77197,5.26314,5.47044,4547.06540
15970.00000,-3.87045,4.03758,5.68975,5.27327,4546.11167
15980.00000,-4.75365,4.12299,5.08075,5.19255,4544.98001
15990.00000,-4.91860,3.62710,5.32441,5.37163,4544.22354
16000.00000,-5.70900,5.13864,5.19766,5.81340,4538.82467
16010.00000,-4.59490,4.44401,4.96723,5.94873,4530.12582
16020.00000,-5.38952,4.30994,5.35527,5.10589,4529.57020
16030.00000,-5.09066,4.21486,4.15455,5.60231,4523.16550
16040.00000,-5.63362,4.71134,4.98211,5.94982,4515.53808
16050.00000,-5.62689,4.26044,4.88865,5.96110,4510.57733
16060.00000,-4.96987,4.05901,4.98402,5.74005,4503.96388
16070.00000,-5.30392,4.79502,5.05450,5.02989,4498.76133
16080.00000,-5.39975,3.99723,5.07764,5.99657,4486.63519
16090.00000,-4.99104,4.57736,4.30139,6.10465,4470.88187
16100.00000,-5.29719,4.31690,5.16770,6.20183,4460.67677
16110.00000,-4.32018,4.41003,5.22371,5.75557,4452.91629
16120.00000,-5.12477,4.44661,5.28533,6.05617,4446.05143
16130.00000,-5.48650,3.82471,4.78451,5.42577,4441.72450
16140.00000,-4.98030,4.13589,4.67397,4.83769,4446.84301
16150.00000,-4.78066,4.47750,4.85932,4.08136,4452.38772
16160.00000,-5.33227,4.35329,4.64072,3.39661,4457.76755
16170.00000,-5.27921,3.74538,5.41068,3.57619,4464.10513
16180.00000,-4.77383,4.87465,5.02417,3.59075,4471.22563
16190.00000,-5.27529,3.74173,6.01723,5.01227,4478.91398
16200.00000,-4.77470,4.57386,4.35438,4.56582,4480.19611
16210.00000,-4.37267,3.61371,5.03256,4.17537,4483.89420
