time,unbiased,steered,coupled,TAMD
1482.60000,-5.60440,4.03244,4.83141,3.80298
1482.70000,-5.45645,4.03774,4.74959,3.42032
1482.80000,-5.54226,4.11083,4.63297,3.32683
1482.90000,-5.44587,4.39961,4.63341,3.54840
1483.00000,-5.68700,4.22893,4.58439,3.65088
1483.10000,-5.55688,4.23428,4.60764,3.32882
1483.20000,-5.25228,4.05607,4.68176,3.30158
1483.30000,-5.00289,3.98050,4.60678,2.87889
1483.40000,-4.87645,3.81169,4.86860,2.81486
1483.50000,-4.59528,4.05977,4.82813,2.83076
1483.60000,-4.91797,4.37779,4.30389,2.75353
1483.70000,-4.61403,4.34358,4.15056,2.87845
1483.80000,-4.57305,4.55033,4.25638,3.01783
1483.90000,-4.63581,4.26572,4.41593,2.98172
1484.00000,-4.88589,4.13433,4.73564,2.82279
1484.10000,-4.82555,4.43712,4.77093,2.65382
1484.20000,-4.83759,4.49248,4.61877,2.69301
1484.30000,-5.04549,4.73012,4.67140,2.70759
1484.40000,-5.05838,4.42753,4.56191,2.67801
1484.50000,-5.03818,3.96106,4.70633,2.56910
1484.60000,-4.79215,3.60060,4.51689,2.78957
1484.70000,-4.73801,3.85697,4.57439,2.79423
1484.80000,-4.71085,4.15505,4.60591,2.90399
1484.90000,-4.99045,4.03043,4.60553,2.83621
1485.00000,-4.79346,4.00974,4.82572,2.90576
1485.10000,-4.80122,4.00353,5.12793,2.97614
1485.20000,-4.94686,4.02657,5.06238,2.97052
1485.30000,-5.08151,4.20217,4.95318,3.37573
1485.40000,-4.93465,3.99466,4.91666,3.17740
1485.50000,-4.69726,4.11723,4.86400,3.03699
1485.60000,-4.66625,3.89066,4.96944,3.08982
1485.70000,-4.58813,3.79883,5.22798,3.36557
1485.80000,-4.62082,4.00691,5.07344,3.16717
1485.90000,-4.66501,3.96283,5.07625,2.99329
1486.00000,-4.66147,3.87742,5.13890,3.00923
1486.10000,-4.95874,3.92678,5.32761,3.37193
1486.20000,-5.33941,4.02858,5.05533,3.23460
1486.30000,-4.92038,4.24651,5.07508,3.24158
1486.40000,-4.56819,3.78352,5.04334,3.26466
1486.50000,-4.45925,3.67207,5.34680,2.70752
1486.60000,-4.55763,3.98109,5.62988,2.50152
1486.70000,-4.55257,3.92891,5.44851,2.75110
1486.80000,-4.51944,3.49553,5.61887,2.60617
1486.90000,-4.63720,3.48273,5.42924,2.80315
1487.00000,-4.67745,3.51193,5.58004,2.91910
1487.10000,-4.63853,3.55510,5.51723,2.87751
1487.20000,-4.99836,3.55506,5.49085,2.85384
1487.30000,-5.35579,3.86657,5.13483,2.78895
1487.40000,-5.72268,3.61550,4.87411,3.01365
1487.50000,-5.50884,3.92583,4.97267,2.96810
1487.60000,-5.17536,4.05924,4.85819,2.97814
1487.70000,-5.00600,4.11358,4.97845,2.65411
1487.80000,-4.87949,4.28038,5.33778,2.57341
1487.90000,-4.55478,4.06980,5.59208,2.53695
1488.00000,-4.73380,4.35050,5.64485,2.32775
1488.10000,-4.62101,3.78522,5.63995,2.32079
1488.20000,-4.83713,3.80924,5.64967,2.48697
1488.30000,-4.87878,3.87132,5.54511,2.27460
1488.40000,-5.09372,3.45767,5.61867,2.53576
1488.50000,-5.02691,3.47915,5.74601,2.72843
1488.60000,-4.90948,3.72776,5.40696,2.69072
1488.70000,-5.03165,3.50759,5.62584,2.65049
1488.80000,-4.86775,3.64718,5.52306,2.49882
1488.90000,-4.97701,3.69324,5.65695,2.34847
1489.00000,-5.01286,3.69185,5.86011,1.78686
1489.10000,-4.79302,3.77024,5.77561,1.44922
1489.20000,-4.92841,3.60853,5.29455,1.23376
1489.30000,-4.99666,3.74686,5.61956,1.32540
1489.40000,-5.17403,3.55358,5.57376,1.12552
1489.50000,-4.91766,3.40550,5.61323,1.36121
1489.60000,-5.13364,3.52429,5.62084,1.27331
1489.70000,-4.82844,3.60108,5.43933,1.37782
1489.80000,-4.93813,3.62236,5.32450,1.40498
1489.90000,-5.11554,3.43002,5.53808,1.37289
1490.00000,-5.13756,3.42505,5.22907,1.65092
1490.10000,-4.72748,3.62893,5.00022,1.52873
1490.20000,-4.55017,3.67574,4.62725,1.99902
1490.30000,-4.68629,3.52587,4.81730,1.92926
1490.40000,-4.95988,3.38327,5.10010,2.06185
1490.50000,-5.04661,3.38648,5.16015,2.03614
1490.60000,-5.14885,3.74581,5.04318,2.01025
1490.70000,-5.06611,3.72250,5.13388,2.26979
1490.80000,-5.34739,3.61391,5.11220,2.19208
1490.90000,-5.63852,3.84164,5.10897,2.16293
1491.00000,-5.50165,3.63271,5.30147,1.99906
1491.10000,-5.28870,3.71012,5.41372,2.02945
1491.20000,-5.49337,3.75048,5.24580,1.98700
1491.30000,-4.96415,3.76988,5.58437,2.09004
1491.40000,-4.88890,3.45808,5.57640,2.20999
1491.50000,-4.96528,3.30335,5.53482,2.13432
1491.60000,-4.87257,3.29875,5.72529,1.91267
1491.70000,-4.46852,3.56292,5.17340,2.02631
1491.80000,-4.66278,3.55362,5.15652,1.71410
1491.90000,-4.80315,3.22195,5.23889,1.61296
1492.00000,-4.53939,3.10645,5.11985,1.65510
1492.10000,-4.66305,3.00826,4.80411,1.98015
1492.20000,-4.64660,3.15405,4.59049,1.96510
1492.30000,-4.73126,3.03680,4.44506,1.86122
1492.40000,-4.69873,3.02504,4.50910,1.81932
1492.50000,-4.68497,2.98655,4.41130,2.11219
1492.60000,-5.02052,3.16844,4.49984,2.22854
1492.70000,-4.76706,3.39839,4.64471,2.15394
1492.80000,-4.76692,3.61087,4.72100,2.08321
1492.90000,-4.59398,3.52464,4.99101,2.09474
1493.00000,-5.20162,3.29901,4.95148,2.05979
1493.10000,-5.12092,3.37588,4.98936,2.25174
1493.20000,-5.29459,3.40491,5.14919,2.63760
1493.30000,-5.29161,3.80563,5.30769,2.85677
1493.40000,-5.47014,4.23253,5.43336,2.88891
1493.50000,-5.60496,4.25775,5.35350,3.15752
1493.60000,-5.51366,3.93747,5.61700,2.55903
1493.70000,-5.54953,3.99627,5.46618,2.60717
1493.80000,-5.75537,4.09036,5.36548,2.68938
1493.90000,-5.49405,4.06728,5.30685,2.44740
1494.00000,-5.96291,4.11356,5.10691,2.54912
1494.10000,-5.90396,4.42348,4.75713,2.57836
1494.20000,-5.94464,4.46246,4.74325,2.44980
1494.30000,-5.92513,4.43781,4.84911,2.44854
1494.40000,-5.93774,4.43110,4.73449,2.49824
1494.50000,-5.67888,4.65179,5.02078,2.52969
1494.60000,-5.38747,4.52704,4.78147,2.50162
1494.70000,-5.60194,4.49769,4.66855,2.50214
1494.80000,-5.41786,4.74495,4.85453,2.58607
1494.90000,-5.23785,4.86373,5.03511,2.29683
1495.00000,-5.11416,4.92153,4.96625,2.54277
1495.10000,-5.13592,4.65461,4.79325,2.58915
1495.20000,-5.18190,4.51472,4.86176,2.55181
1495.30000,-5.06805,4.81105,5.12051,2.51478
1495.40000,-4.98734,5.00971,5.20818,2.64900
1495.50000,-5.08590,5.41853,5.11120,2.85316
1495.60000,-5.32126,5.30376,5.04621,2.85503
1495.70000,-4.94717,4.94611,5.00563,2.89272
1495.80000,-5.01999,4.75125,5.20958,2.88689
1495.90000,-4.63093,4.64598,5.09673,2.96143
1496.00000,-4.68840,4.42679,5.35312,2.98482
1496.10000,-4.84445,4.69025,5.38630,3.33125
1496.20000,-4.92308,4.59121,5.20749,3.48838
1496.30000,-4.89521,4.36346,5.37505,3.48344
1496.40000,-4.99793,4.10458,5.35988,3.56987
1496.50000,-4.54814,3.88747,5.35535,3.60719
1496.60000,-4.84263,3.56642,5.63878,3.48854
1496.70000,-4.87703,3.63589,5.64676,3.70253
1496.80000,-4.57571,3.62143,5.58268,3.69129
1496.90000,-4.35615,3.90362,5.63716,3.66077
1497.00000,-4.35077,4.15440,5.52658,3.62019
1497.10000,-4.52238,4.19998,5.32320,3.35919
1497.20000,-4.33654,3.98848,5.18736,3.25611
1497.30000,-4.46438,4.18359,5.07740,3.38366
1497.40000,-4.33447,4.33718,5.14301,3.34782
1497.50000,-4.34975,4.44107,4.73087,3.37493
1497.60000,-4.51751,3.90488,4.58156,3.62862
1497.70000,-4.46963,3.85583,4.73843,3.66923
1497.80000,-4.46786,4.05942,4.75382,3.38237
1497.90000,-4.50132,4.19211,4.47534,3.33440
1498.00000,-4.06952,4.31582,4.44840,3.39480
1498.10000,-4.19437,4.11559,5.05976,3.25277
1498.20000,-4.28579,4.09690,4.64922,3.48630
1498.30000,-4.31256,3.69858,4.82798,3.25275
1498.40000,-4.55585,3.90574,4.92903,3.25846
1498.50000,-4.30563,3.65930,4.95399,3.03192
1498.60000,-4.36747,3.76042,4.95443,2.95968
1498.70000,-4.23627,4.01583,4.61601,2.88665
1498.80000,-4.35061,3.86229,4.67040,2.87352
1498.90000,-4.42969,4.09086,4.96722,3.10449
1499.00000,-4.49805,4.08174,5.14291,3.12611
1499.10000,-4.52619,4.02692,5.25413,3.08378
1499.20000,-4.85910,4.04531,5.09208,2.93360
1499.30000,-5.14191,3.98427,5.13596,3.29010
1499.40000,-5.33093,3.99608,5.30660,3.32122
1499.50000,-5.16823,4.02029,5.27231,3.38115
1499.60000,-5.20067,4.41524,5.29764,3.37755
1499.70000,-5.24352,4.34103,5.01953,3.51799
1499.80000,-5.39125,4.41377,4.88749,3.72592
1499.90000,-5.83392,4.27080,5.35677,3.48485
1500.00000,-6.03141,4.48165,5.51612,3.57356
1500.10000,-5.80696,4.50191,5.40575,3.19899
1500.20000,-5.63210,4.30281,5.31354,3.10471
1500.30000,-5.54675,4.34457,5.55737,2.99380
1500.40000,-5.64832,4.16493,5.29325,2.76235
1500.50000,-5.71874,4.04895,5.37517,2.95200
1500.60000,-5.76892,3.82741,5.17362,3.06078
1500.70000,-5.61433,3.58134,5.40968,3.31084
1500.80000,-5.51522,3.58731,5.21829,3.37158
1500.90000,-5.40239,3.42081,4.80127,3.20591
1501.00000,-5.56749,3.47497,4.64619,3.26812
1501.10000,-5.43815,3.61143,4.52916,3.17938
1501.20000,-5.62170,3.80213,4.51527,3.18134
1501.30000,-5.63384,3.77765,4.86462,3.11351
1501.40000,-5.38940,3.41769,4.85149,3.27715
1501.50000,-5.17075,3.61255,4.69538,2.83830
1501.60000,-5.20628,3.66863,5.18240,2.92703
1501.70000,-5.36572,3.47341,4.82314,3.06821
1501.80000,-5.05958,3.17194,4.89596,3.15627
1501.90000,-5.23914,3.24987,4.74389,3.18716
1502.00000,-5.33417,3.28704,4.94451,3.19717
1502.10000,-5.41227,3.84554,5.02433,3.36900
1502.20000,-5.11718,3.44381,5.02492,3.27273
1502.30000,-5.37502,3.03026,5.16742,3.05824
1502.40000,-5.57588,3.04355,5.11300,2.80461
1502.50000,-5.91088,2.97924,5.20302,2.49000
1502.60000,-5.59590,2.99641,5.07748,2.51459
1502.70000,-5.65414,3.14975,4.95498,2.50305
1502.80000,-5.16710,3.33316,5.43130,2.73912
1502.90000,-5.17132,3.44219,5.10877,2.74844
1503.00000,-5.04239,3.14354,5.18662,3.10883
1503.10000,-5.13291,3.06386,5.14948,2.84908
1503.20000,-4.90587,3.02746,5.13601,2.69937
1503.30000,-4.85879,3.14003,4.81761,2.85258
1503.40000,-4.92507,3.33943,4.56534,2.91702
1503.50000,-5.25602,3.65138,4.73233,2.69381
1503.60000,-5.19485,3.68932,4.74196,2.94375
1503.70000,-5.10587,3.60813,4.40953,2.99154
1503.80000,-5.36800,3.61605,4.61515,3.34937
1503.90000,-5.14552,3.83316,4.67152,3.51396
1504.00000,-5.41851,3.88630,4.70816,3.55552
1504.10000,-5.60588,3.92946,4.87573,3.88406
1504.20000,-5.69088,3.74328,4.88308,3.97425
1504.30000,-5.88313,3.92954,4.74618,4.08167
1504.40000,-5.99315,3.96652,5.03594,4.20002
1504.50000,-5.52657,4.20221,4.74364,3.93164
1504.60000,-5.57088,4.50477,4.83176,3.67221
1504.70000,-5.54484,4.34833,4.78769,3.53103
1504.80000,-5.21510,4.05050,5.03853,3.55355
1504.90000,-5.40396,3.87161,4.97062,3.54266
1505.00000,-5.13546,3.45458,4.96519,3.74956
1505.10000,-5.48284,3.31914,4.59422,3.55439
1505.20000,-5.44385,3.21489,4.81567,3.58441
1505.30000,-5.59851,3.25349,4.54488,3.45130
1505.40000,-5.34949,3.58847,4.44732,3.62455
1505.50000,-5.14777,3.99408,4.08138,3.52561
1505.60000,-5.20361,3.91254,3.90334,3.70675
1505.70000,-5.53762,3.98754,4.16017,3.64696
1505.80000,-5.43120,3.95954,4.34529,3.79113
1505.90000,-5.07523,4.02592,4.40963,3.74931
1506.00000,-4.89069,4.09029,4.37275,3.95469
1506.10000,-5.31154,4.16967,4.41347,4.18202
1506.20000,-5.67943,4.51251,4.34863,3.98192
1506.30000,-5.47244,4.43682,4.32911,3.89471
1506.40000,-5.53999,4.40533,4.63605,3.80257
1506.50000,-5.64949,4.41091,4.63767,4.12011
1506.60000,-5.21724,4.48866,4.45885,3.74644
1506.70000,-4.93339,4.75464,4.86825,3.85266
1506.80000,-4.95213,4.43969,5.07769,3.44838
1506.90000,-4.80948,4.47366,5.01021,3.40172
1507.00000,-5.19486,4.39838,5.32451,3.28097
1507.10000,-5.42070,4.33740,5.07108,3.49131
1507.20000,-5.45137,4.46964,5.03282,3.39585
1507.30000,-5.58124,4.42165,5.14033,3.42131
1507.40000,-5.42640,4.37213,5.23696,3.44710
1507.50000,-4.89711,4.36828,5.08655,3.64326
1507.60000,-4.61910,4.75314,5.20753,3.69927
1507.70000,-4.49773,4.76011,4.86424,3.64552
1507.80000,-4.83582,4.53331,4.53912,3.31606
1507.90000,-4.82405,4.23141,4.55053,3.30005
1508.00000,-4.94815,4.02868,4.59543,3.27434
1508.10000,-4.87101,3.89379,4.61709,3.37720
1508.20000,-5.21673,3.97369,4.66847,3.47163
1508.30000,-5.18815,4.38818,4.73672,3.15893
1508.40000,-5.01734,4.36864,4.35340,3.20287
1508.50000,-5.03815,4.21268,4.30362,3.19984
1508.60000,-5.03650,4.06880,4.35565,2.89224
1508.70000,-4.98223,4.18475,4.51603,3.26259
1508.80000,-4.80667,4.19318,4.66376,3.41739
1508.90000,-5.02381,4.02384,4.70688,3.47266
1509.00000,-5.10526,3.82925,4.86042,3.80336
1509.10000,-5.03048,4.02978,4.73181,3.70157
1509.20000,-5.09412,4.08286,4.51370,3.46860
1509.30000,-5.32104,4.13933,4.75637,3.29393
1509.40000,-5.39345,4.16931,4.65428,3.46734
1509.50000,-5.30033,4.12427,4.52551,3.44877
1509.60000,-5.36519,3.81872,4.70791,3.42513
1509.70000,-5.61510,4.10802,4.88414,3.36617
1509.80000,-5.64990,4.01218,5.00171,3.38273
1509.90000,-5.35845,3.71235,4.95264,3.57687
1510.00000,-5.41677,3.67510,5.11711,3.55684
1510.10000,-5.57998,4.24494,5.17704,3.59347
1510.20000,-5.34328,4.14655,5.17069,3.41928
1510.30000,-5.47627,4.13710,5.33500,3.35062
1510.40000,-5.66093,3.88224,5.51292,3.64771
1510.50000,-5.47855,3.80114,5.75721,3.31314
1510.60000,-5.55225,3.74308,5.74350,3.17071
1510.70000,-5.42955,3.70632,5.65811,2.92674
1510.80000,-5.17562,3.29214,5.52180,2.67455
1510.90000,-5.03578,3.41158,5.79120,2.59943
1511.00000,-4.97618,3.64072,5.71141,2.53633
1511.10000,-5.01985,3.65798,5.36700,2.36945
1511.20000,-5.15667,3.68687,5.25968,2.28918
1511.30000,-5.00905,3.63924,5.30595,2.24641
1511.40000,-4.96341,3.36366,5.22005,2.39757
1511.50000,-4.40068,3.57489,5.27506,2.52255
1511.60000,-4.27863,3.73833,5.49901,2.52529
1511.70000,-4.31487,4.29681,5.43818,3.08131
1511.80000,-4.28013,4.07512,5.48732,3.57439
1511.90000,-4.22530,3.96295,5.22956,3.50885
1512.00000,-4.40636,3.96110,5.29620,3.76506
1512.10000,-4.67277,4.09238,5.40157,3.67294
1512.20000,-4.66129,4.37893,5.27193,3.89036
1512.30000,-4.48893,4.18186,5.01038,3.77708
1512.40000,-4.51017,4.33296,5.22540,3.51764
1512.50000,-4.50177,4.15641,5.16579,3.21070
1512.60000,-4.43593,4.29453,5.15302,3.18986
1512.70000,-4.18721,4.62154,5.13838,3.32796
1512.80000,-4.07021,4.71338,5.12062,3.13478
1512.90000,-4.12230,4.78044,4.98425,2.81099
1513.00000,-3.78516,4.64043,5.21861,2.65480
1513.10000,-3.94802,4.91725,5.43476,2.53647
1513.20000,-3.96832,4.97727,5.42788,2.72129
1513.30000,-4.19174,4.70784,5.38296,2.90517
1513.40000,-4.14904,4.57488,5.83353,3.20246
1513.50000,-4.22673,4.41026,5.61884,3.20113
1513.60000,-4.46211,4.52649,5.39729,3.12536
1513.70000,-4.74541,4.31603,5.58811,3.01920
1513.80000,-4.76740,4.11907,5.60188,2.97711
1513.90000,-5.14078,4.14167,5.39978,3.13781
1514.00000,-5.18873,4.43995,5.27809,3.40460
1514.10000,-5.22434,3.99902,5.24857,3.27699
1514.20000,-5.14482,4.05765,5.09403,3.43182
1514.30000,-5.09237,3.81901,4.95123,3.59458
1514.40000,-5.20350,3.87309,5.00468,3.41936
1514.50000,-5.10912,3.68594,4.99478,3.18263
1514.60000,-4.89731,3.52206,4.91181,2.94767
1514.70000,-5.14562,3.38768,4.97857,3.23685
1514.80000,-4.87105,3.45234,4.90198,3.31101
1514.90000,-4.91139,3.22314,5.22524,3.15817
1515.00000,-5.05032,3.15232,4.96421,3.37194
1515.10000,-5.02481,3.29886,4.67532,3.41165
1515.20000,-5.18035,3.51990,4.93502,3.54736
1515.30000,-5.12100,3.86212,4.70781,3.64232
1515.40000,-4.87104,4.09682,4.49635,3.59945
1515.50000,-5.04163,4.07513,4.61019,3.62736
1515.60000,-5.32617,3.77999,4.77627,3.41633
1515.70000,-5.39954,3.86222,4.92568,3.18148
1515.80000,-5.54831,3.99221,5.01656,3.43845
1515.90000,-5.39980,3.98529,5.11441,3.60018
1516.00000,-5.33725,4.16527,5.45439,3.76977
1516.10000,-5.31112,4.35813,5.32056,3.82424
1516.20000,-5.35464,4.60825,5.31733,3.88862
1516.30000,-5.25278,4.53100,5.35707,3.73649
1516.40000,-5.11192,4.61998,5.35782,3.77327
1516.50000,-5.03537,4.10669,5.27141,3.79673
1516.60000,-5.35534,3.99459,5.28529,3.93225
1516.70000,-5.26619,3.96864,5.06439,3.93083
1516.80000,-5.15991,3.96333,5.35633,3.88744
1516.90000,-5.23623,4.11975,5.22025,4.01186
1517.00000,-5.10337,3.96307,5.28948,4.11090
1517.10000,-5.46841,3.64902,5.44714,3.95397
1517.20000,-5.19094,3.66178,5.50444,3.72476
1517.30000,-5.18960,3.58836,5.25756,3.99312
1517.40000,-5.12902,3.49668,5.24042,4.28715
1517.50000,-5.32160,3.51834,5.14664,4.01777
1517.60000,-5.54578,3.78567,4.94484,4.07468
1517.70000,-5.74374,3.91046,5.28015,4.06423
1517.80000,-5.83312,3.70124,5.16272,3.91534
1517.90000,-5.85930,3.57655,4.95232,3.55959
1518.00000,-6.12541,3.54934,4.96760,3.53161
1518.10000,-5.97495,3.63399,5.42330,3.59619
1518.20000,-6.00855,3.77730,5.55104,3.52484
1518.30000,-6.11807,3.87028,5.57192,3.54202
1518.40000,-6.08660,3.62236,5.39026,3.47508
1518.50000,-5.95741,3.91663,5.15325,3.66428
1518.60000,-5.79812,3.96750,5.00419,3.49544
1518.70000,-5.79225,3.98957,5.02635,3.94047
1518.80000,-5.54949,4.16791,5.01686,3.84578
1518.90000,-5.96672,4.31426,5.24351,3.71975
1519.00000,-6.30738,4.20213,5.04023,3.82835
1519.10000,-6.13694,4.15904,4.64840,4.13769
1519.20000,-6.33300,4.21476,4.91502,4.16239
1519.30000,-6.34762,4.31513,5.10033,4.24277
1519.40000,-6.30092,4.60442,5.52591,4.43410
1519.50000,-6.28360,4.40278,5.34305,4.40263
1519.60000,-6.17755,4.26106,5.36342,3.96123
1519.70000,-6.08729,4.22866,5.50156,4.16339
1519.80000,-5.98309,4.35627,5.57365,4.26494
1519.90000,-5.86849,4.13558,5.38159,4.18964
1520.00000,-5.96475,4.10315,5.28622,4.49847
1520.10000,-5.65173,4.09871,5.32085,4.33135
1520.20000,-5.55779,4.11885,5.18889,4.19520
1520.30000,-5.36658,4.23791,5.27509,4.13106
1520.40000,-5.33539,4.05039,5.45739,4.24334
1520.50000,-5.22862,4.06087,5.48755,4.09808
1520.60000,-5.33850,4.05255,5.62643,4.19276
1520.70000,-5.36680,3.99031,5.54526,4.24595
1520.80000,-5.30309,3.96568,5.52659,4.45289
1520.90000,-5.05228,3.51640,5.23630,4.48473
1521.00000,-4.95112,3.40666,5.35704,4.58210
1521.10000,-5.06391,3.28511,5.48740,4.61806
1521.20000,-5.16356,3.12303,5.78528,4.53026
1521.30000,-5.19468,3.16983,5.57075,4.44977
1521.40000,-5.25928,3.23502,5.42548,4.28451
1521.50000,-4.99772,3.21684,5.27732,4.59802
1521.60000,-5.29465,3.50415,5.33873,4.36977
1521.70000,-5.43423,3.13235,5.62327,4.44314
1521.80000,-5.30042,3.41115,5.58332,4.30968
1521.90000,-5.00497,3.71177,5.79487,4.29101
1522.00000,-4.77046,4.00422,5.88498,4.46686
1522.10000,-4.95711,4.26418,6.25146,4.23635
1522.20000,-4.87537,4.33317,5.91316,4.39441
1522.30000,-4.53247,4.04472,5.59797,4.41836
1522.40000,-4.66547,3.64371,5.54860,4.27190
1522.50000,-4.66787,3.77415,5.13475,4.27202
1522.60000,-4.68705,3.46047,4.91068,4.00883
1522.70000,-5.01288,3.44690,5.41654,3.94280
1522.80000,-5.23144,3.54843,5.39801,4.11846
1522.90000,-5.27999,3.63677,5.67377,3.97158
1523.00000,-5.25605,3.71264,5.74652,3.76814
1523.10000,-5.39608,3.81905,5.87979,3.77713
1523.20000,-5.37972,4.07066,5.81029,3.92417
1523.30000,-5.70727,3.94758,6.01033,4.07643
1523.40000,-5.61059,3.65996,6.21863,4.30134
1523.50000,-5.40870,3.88523,5.68110,4.46039
1523.60000,-5.46046,3.86068,5.76938,4.61423
1523.70000,-5.50956,3.53650,5.50296,4.55756
1523.80000,-5.21203,3.45269,5.70815,4.09459
1523.90000,-5.59989,3.50209,5.56870,4.45983
1524.00000,-5.61902,3.42323,5.72376,4.41659
1524.10000,-5.71068,3.36827,5.48604,4.39432
1524.20000,-5.80355,3.36994,5.29349,4.56331
1524.30000,-5.67867,3.47875,5.26885,4.44160
1524.40000,-5.90968,3.35946,5.08731,4.44162
1524.50000,-5.83479,3.26187,5.00420,4.07014
1524.60000,-5.41062,3.43171,5.10598,4.04722
1524.70000,-5.38528,3.66696,5.45498,4.11589
1524.80000,-5.29984,3.67900,5.27332,4.11169
1524.90000,-5.62462,3.68267,5.35635,4.25790
1525.00000,-5.81136,3.89752,5.74800,4.10048
1525.10000,-6.02929,3.97838,5.73663,4.24368
1525.20000,-5.96293,3.50423,5.42378,4.44346
1525.30000,-5.93290,3.31732,5.33902,4.61664
1525.40000,-6.00147,3.85470,5.55042,4.61620
1525.50000,-5.92399,3.95139,5.29753,4.98464
1525.60000,-5.68945,3.92370,5.33782,5.15123
1525.70000,-5.37502,4.23506,5.22727,5.36336
1525.80000,-5.45676,4.37508,5.35116,5.32637
1525.90000,-5.19481,4.28375,5.58004,5.34486
1526.00000,-5.20918,4.33737,5.89645,5.31910
1526.10000,-5.26144,3.92595,5.58959,5.29374
1526.20000,-4.92845,4.17167,5.40800,5.12558
1526.30000,-5.00188,4.33373,5.48157,4.87145
1526.40000,-4.95740,4.46056,5.61995,4.64492
1526.50000,-4.82543,4.26326,5.61139,4.77355
1526.60000,-4.89398,4.20475,5.57049,5.06973
1526.70000,-4.86113,4.23732,5.49447,4.92043
1526.80000,-4.78319,4.31572,5.21369,5.01382
1526.90000,-5.42819,4.08123,5.23165,5.04325
1527.00000,-5.33361,4.26358,5.34977,4.67335
1527.10000,-5.62549,4.15428,5.16261,4.62965
1527.20000,-5.38978,4.04227,5.20485,4.64149
1527.30000,-5.53829,4.02120,5.32907,4.69976
1527.40000,-5.61052,4.17388,5.23169,4.97147
1527.50000,-5.60868,4.01988,5.15345,4.97937
1527.60000,-6.00360,3.62437,5.21583,5.23475
1527.70000,-5.86148,3.64125,5.07986,5.09019
1527.80000,-6.02494,3.59567,5.29919,5.23283
1527.90000,-5.86518,3.72975,5.61994,4.89203
1528.00000,-5.66221,3.65352,5.66860,4.83704
1528.10000,-6.05979,3.84688,5.54347,4.81007
1528.20000,-6.23021,4.34799,5.42263,5.20333
1528.30000,-6.34767,4.35627,5.13054,5.15350
1528.40000,-5.99982,4.33988,5.21339,5.04796
1528.50000,-5.82749,4.54982,5.16177,5.25767
1528.60000,-5.91268,4.62526,5.24674,4.96915
1528.70000,-6.10111,4.55371,5.06268,5.03209
1528.80000,-5.91982,4.37084,5.16878,4.80437
1528.90000,-5.96905,3.91904,4.97524,4.70498
1529.00000,-5.98279,3.71547,5.03856,4.57438
1529.10000,-6.24661,3.75005,4.87192,4.30339
1529.20000,-6.26151,3.65274,5.12594,4.09772
1529.30000,-6.12722,3.84375,5.27659,4.11415
1529.40000,-6.09944,3.51509,5.50277,4.07597
1529.50000,-5.91552,3.70543,5.20064,4.20768
1529.60000,-5.67411,3.40567,5.13726,4.21876
1529.70000,-5.51791,3.67070,5.37922,4.14190
1529.80000,-5.69295,3.77211,5.21898,4.20880
1529.90000,-5.58816,3.94084,5.30785,4.22046
1530.00000,-5.25689,3.67620,5.24455,4.47469
1530.10000,-5.21495,3.62696,5.03757,4.48650
1530.20000,-4.97579,3.59134,4.87563,4.58765
1530.30000,-5.19933,3.48311,4.89634,4.37839
1530.40000,-4.84094,3.36576,5.27614,4.43139
1530.50000,-4.67517,3.61715,5.58939,4.45226
1530.60000,-4.76327,3.62183,5.71519,4.31194
1530.70000,-5.25528,3.75578,5.41790,4.36810
1530.80000,-5.31839,4.09009,5.55245,4.70202
1530.90000,-5.33227,3.96902,5.54243,4.92303
1531.00000,-5.10935,4.23978,5.44988,4.97145
1531.10000,-5.15777,4.20236,5.42684,4.99193
1531.20000,-5.20526,3.94165,5.36036,5.20104
1531.30000,-5.24810,3.77801,5.30377,5.01158
1531.40000,-4.97244,3.67692,5.22007,4.98138
1531.50000,-4.84801,3.48315,5.04856,5.10557
1531.60000,-4.84365,3.53554,4.79052,5.35770
1531.70000,-4.85493,3.66607,4.93110,4.82613
1531.80000,-4.78671,3.60132,5.21103,4.73710
1531.90000,-4.79667,3.45693,5.08329,4.61745
1532.00000,-4.66742,3.48595,5.35077,4.63725
1532.10000,-4.74701,3.23180,4.91779,4.74747
1532.20000,-4.67224,3.35300,4.65472,4.59764
1532.30000,-4.32637,3.09172,4.63379,4.53554
1532.40000,-4.34208,3.33672,4.65911,4.43957
1532.50000,-4.45083,3.72017,4.77579,4.27781
1532.60000,-4.72282,3.88341,4.74459,4.32628
1532.70000,-4.65880,4.10249,4.78506,4.29193
1532.80000,-4.33953,3.87364,4.98233,4.63542
1532.90000,-4.48218,3.77063,4.86964,4.84292
1533.00000,-4.60529,3.66999,4.76057,4.59846
1533.10000,-4.47303,3.62290,4.78147,4.63135
1533.20000,-4.45115,3.83700,4.88662,4.43981
1533.30000,-4.56533,3.93612,5.27761,4.38140
1533.40000,-4.54590,3.78253,4.90587,4.48703
1533.50000,-5.01864,4.07056,4.83014,4.50690
1533.60000,-5.14367,3.98360,4.87650,4.72494
1533.70000,-5.04507,4.19174,4.85176,4.78047
1533.80000,-4.94782,4.19946,4.68507,4.54226
1533.90000,-4.94884,3.83603,4.55957,4.46610
1534.00000,-4.69283,3.66824,4.80714,4.56058
1534.10000,-4.51740,3.64317,4.83490,4.80634
1534.20000,-4.45958,3.53955,5.02104,4.32996
